Start Date	03/27/2026
End Date	04/30/2026
Report Type	Apple Music
Storefront Name	Apple Identifier	ISRC	Vendor Identifier	Content Title	Artist	Media Type	Spatial Availability Indicator	Label/Studio/Network	Grid	Product	Total  Royalty Bearing Plays	Net Royalty Total	Currency	Offline Indicator
MX	400605388	MXF601000542	MXF601000542	Ése Soy Yo	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	10	0.292230	MXN	0
MX	400605390	MXF601000543	MXF601000543	La Presentación	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	10	0.292230	MXN	0
MX	400605390	MXF601000543	MXF601000543	La Presentación	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605394	MXF601000544	MXF601000544	Los Aguaceros De Mayo	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	1
MX	400605394	MXF601000544	MXF601000544	Los Aguaceros De Mayo	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	14	0.409122	MXN	0
MX	400605396	MXF601000545	MXF601000545	Mi Chorro De Voz	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605396	MXF601000545	MXF601000545	Mi Chorro De Voz	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	13	0.379899	MXN	0
MX	400605397	MXF601000546	MXF601000546	Mi Linda Hortensia	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	9	0.263007	MXN	0
MX	400605399	MXF601000547	MXF601000547	Pichicuás	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	22	0.642906	MXN	0
MX	400605400	MXF601000548	MXF601000548	Pos D`Onde	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605400	MXF601000548	MXF601000548	Pos D`Onde	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	10	0.292230	MXN	0
MX	400605402	MXF601000549	MXF601000549	Posadas Mexicanas	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605402	MXF601000549	MXF601000549	Posadas Mexicanas	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	10	0.292230	MXN	0
MX	400605405	MXF601000550	MXF601000550	Manito	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	15	0.438345	MXN	0
MX	400605405	MXF601000550	MXF601000550	Manito	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605411	MXF601000551	MXF601000551	La Interesada	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	14	0.409122	MXN	0
MX	400605411	MXF601000551	MXF601000551	La Interesada	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605413	MXF601000552	MXF601000552	La Jardinera De La Paletería	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605413	MXF601000552	MXF601000552	La Jardinera De La Paletería	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	10	0.292230	MXN	0
MX	400605414	MXF601000553	MXF601000553	Pobre Don	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	13	0.379899	MXN	0
MX	400605416	MXF601000554	MXF601000554	Hogar, Dulce Hogar	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	17	0.496791	MXN	0
MX	400605416	MXF601000554	MXF601000554	Hogar, Dulce Hogar	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605417	MXF601000555	MXF601000555	Hoy Sí Se Me Hizo	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	13	0.379899	MXN	0
MX	400605417	MXF601000555	MXF601000555	Hoy Sí Se Me Hizo	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605418	MXF601000556	MXF601000556	Pobre Jilguero	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	11	0.321453	MXN	0
MX	400605420	MXF601000557	MXF601000557	Pobre Tom	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	11	0.321453	MXN	0
MX	400605426	MXF601000558	MXF601000558	El Tres de Espadas	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	7	0.204561	MXN	0
MX	400605429	MXF601000559	MXF601000559	Cuento De Hadas	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605429	MXF601000559	MXF601000559	Cuento De Hadas	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	12	0.350676	MXN	0
MX	400605431	MXF601000560	MXF601000560	En Tu Estuche De Recuerdos	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	11	0.321453	MXN	0
MX	400605432	MXF601000561	MXF601000561	Los Retratos Del Caudillo	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605432	MXF601000561	MXF601000561	Los Retratos Del Caudillo	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	10	0.292230	MXN	0
MX	400605434	MXF601000562	MXF601000562	La Desdichada Elvira	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605434	MXF601000562	MXF601000562	La Desdichada Elvira	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	12	0.350676	MXN	0
MX	400605435	MXF601000563	MXF601000563	El Crimen Expreso	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	15	0.438345	MXN	0
MX	400605435	MXF601000563	MXF601000563	El Crimen Expreso	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605482	MXF601000564	MXF601000564	La Tienda De Mi Pueblo	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	19	0.555237	MXN	0
MX	400605482	MXF601000564	MXF601000564	La Tienda De Mi Pueblo	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	400605483	MXF601000565	MXF601000565	El Guardavía De La Vía	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	12	0.350676	MXN	0
MX	400605483	MXF601000565	MXF601000565	El Guardavía De La Vía	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	3	0.087669	MXN	1
MX	400605484	MXF601000566	MXF601000566	Vieja Carta	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	16	0.467568	MXN	0
MX	400605484	MXF601000566	MXF601000566	Vieja Carta	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	1
MX	400605485	MXF601000567	MXF601000567	La Taquiza	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	21	0.613683	MXN	0
MX	400605485	MXF601000567	MXF601000567	La Taquiza	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	3	0.087669	MXN	1
MX	400605486	MXF601000568	MXF601000568	La Chilindrina	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	1
MX	400605486	MXF601000568	MXF601000568	La Chilindrina	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	14	0.409122	MXN	0
MX	400605487	MXF601000569	MXF601000569	Cerró Sus Ojitos Cleto	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	17	0.496791	MXN	0
MX	400605487	MXF601000569	MXF601000569	Cerró Sus Ojitos Cleto	Chava Flores	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	1
MX	401781322	MXF601000598	MXF601000598	Eco	Aarón Cruz Trío	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	401781328	MXF601000599	MXF601000599	Libélula	Aarón Cruz Trío	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	401781368	MXF601000600	MXF601000600	Conté Hasta Tres	Aarón Cruz Trío	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	401781380	MXF601000601	MXF601000601	Aves De Agua	Aarón Cruz Trío	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	401781382	MXF601000602	MXF601000602	Las Constelaciones	Aarón Cruz Trío	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	401781385	MXF601000603	MXF601000603	A la Ventana Carolina	Aarón Cruz Trío	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	401781386	MXF601000604	MXF601000604	De Papel	Aarón Cruz Trío	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	401781392	MXF601000605	MXF601000605	Cero Vértigo	Aarón Cruz Trío	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	401781400	MXF601000606	MXF601000606	La Bahía	Aarón Cruz Trío	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	401781401	MXF601000607	MXF601000607	Cristal	Aarón Cruz Trío	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	406571848	MXF601000690	MXF601000690	Mi Querer	El Negro Ojeda	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	406571864	MXF601000693	MXF601000693	Monólogo	El Negro Ojeda	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	406773699	MXF601000639	MXF601000639	Fut Callejero (Pura Diversión)	Maldita Vecindad y Los Hijos del Quinto Patio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	56	1.636488	MXN	0
MX	406773699	MXF601000639	MXF601000639	Fut Callejero (Pura Diversión)	Maldita Vecindad y Los Hijos del Quinto Patio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	406773702	MXF601000640	MXF601000640	Start To Move	Blasted Mechanism	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	406773705	MXF601000641	MXF601000641	Sálvese Quien Pueda	Vetusta Morla	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	3	0.087669	MXN	0
MX	406773708	MXF601000642	MXF601000642	Power In The World	Afrikan Simba	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	406773711	MXF601000643	MXF601000643	Something Tells Me	Jebediah	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	406773714	MXF601000644	MXF601000644	Profecias	Delirium	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	406773784	MXF601000666	MXF601000666	Ablou	BETA SIMON	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	406773793	MXF601000669	MXF601000669	Burial At Sea	Mono	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	408977955	MXF601000695	MXF601000695	No Vuelvo a Querer	Los Benders	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	408977959	MXF601000696	MXF601000696	Qué Flojera	Los Benders	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	408977969	MXF601000698	MXF601000698	Viuda Negra	Los Benders	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	408977978	MXF601000699	MXF601000699	Tras las Rejas	Los Benders	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	408977996	MXF601000701	MXF601000701	Fue un Error	Los Benders	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	408978010	MXF601000704	MXF601000704	El Diablo Encabronao	Los Benders	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	420805588	MXF601000789	MXF601000789	Bailando a la Distancia	Jaime López	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	4	0.116892	MXN	0
MX	420805593	MXF601000790	MXF601000790	Para Volar	Jaime López	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	420805601	MXF601000794	MXF601000794	De Este Lado del Río	Jaime López	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	420805602	MXF601000795	MXF601000795	Famosísimo Dolor	Jaime López	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	420805609	MXF601000797	MXF601000797	Cantos de Encanto y Desencanto	Jaime López	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	420805610	MXF601000798	MXF601000798	Junkie Amor	Jaime López	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	37	1.081251	MXN	0
MX	420805611	MXF601000799	MXF601000799	Luna Que Me Arrebataste	Jaime López	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	421594785	MXF601100018	MXF601100018	Postizos	Sr. González	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	421594790	MXF601100023	MXF601100023	Burbujas de Jabón	Sr. González	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	7	0.204561	MXN	0
MX	421594790	MXF601100023	MXF601100023	Burbujas de Jabón	Sr. González	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	1
MX	421594798	MXF601100030	MXF601100030	El Fin de la Historia Con Café Tacvba	Sr. González	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	421606492	MXF601100037	MXF601100037	No Me Hables Así	Sr. González	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425064936	MXF601100063	MXF601100063	Siempre Resistiendo	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425064936	MXF601100063	MXF601100063	Siempre Resistiendo	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	425064958	MXF601100065	MXF601100065	Mentiras	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425064958	MXF601100065	MXF601100065	Mentiras	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	425064962	MXF601100069	MXF601100069	Revolucionar	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425064967	MXF601100071	MXF601100071	La Llavesita	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425064969	MXF601100072	MXF601100072	Mándame Un Emoticón	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	3	0.087669	MXN	0
MX	425064972	MXF601100073	MXF601100073	Puedo Morir De Tí	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425064974	MXF601100074	MXF601100074	Corrupción Ska	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	19	0.555237	MXN	0
MX	425064974	MXF601100074	MXF601100074	Corrupción Ska	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	425064976	MXF601100076	MXF601100076	Duerme Negrito	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425064978	MXF601100077	MXF601100077	Revolution Sound	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425064984	MXF601100080	MXF601100080	El Renegado	El Gran Silencio	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425081299	MXF601100108	MXF601100108	Horal	Malena Durán	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425081303	MXF601100109	MXF601100109	Lento, Amargo Animal	Malena Durán	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425081318	MXF601100110	MXF601100110	La Primera Lluvia del Año	Malena Durán	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	425081331	MXF601100117	MXF601100117	Tu Cuerpo Está a Mi Lado	Malena Durán	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425097895	MXF601100095	MXF601100095	Perfidia	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	425097900	MXF601100096	MXF601100096	Borrachita	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425097901	MXF601100097	MXF601100097	Aires del Mayab	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	4	0.116892	MXN	0
MX	425097902	MXF601100098	MXF601100098	Nunca	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	4	0.116892	MXN	0
MX	425097903	MXF601100099	MXF601100099	Mundo Raro	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	425097905	MXF601100100	MXF601100100	Popurrí Palomero	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	425097906	MXF601100101	MXF601100101	Pa' Qué Me Sirve la Vida	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	425097907	MXF601100102	MXF601100102	La Delgadina	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425097912	MXF601100103	MXF601100103	Canción Mixteca	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	7	0.204561	MXN	0
MX	425097916	MXF601100105	MXF601100105	Alma Mía	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	7	0.204561	MXN	0
MX	425097917	MXF601100106	MXF601100106	Montón de Tierra	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	4	0.116892	MXN	0
MX	425097917	MXF601100106	MXF601100106	Montón de Tierra	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	425097930	MXF601100107	MXF601100107	México Lindo y Querido	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	425109979	MXF601100083	MXF601100083	Soy Rebelde	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	425109980	MXF601100084	MXF601100084	La Chica Ye Ye	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	4	0.116892	MXN	0
MX	425109982	MXF601100086	MXF601100086	Más Bonita Que Ninguna	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	425109984	MXF601100088	MXF601100088	La Conciencia	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	3	0.087669	MXN	0
MX	425109985	MXF601100089	MXF601100089	¿A Dónde Va Nuestro Amor?	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	5	0.146115	MXN	0
MX	425109986	MXF601100090	MXF601100090	Caramelo y Chocolate	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	425109987	MXF601100091	MXF601100091	Rosas en el Mar	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	7	0.204561	MXN	0
MX	425109988	MXF601100092	MXF601100092	Volver a Verte	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	4	0.116892	MXN	0
MX	425109988	MXF601100092	MXF601100092	Volver a Verte	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	425109989	MXF601100093	MXF601100093	Digan Lo Que Digan	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	5	0.146115	MXN	0
MX	425109990	MXF601100094	MXF601100094	La Vida Sigue Igual	Regina Orozco	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	435595557	MXF601100143	MXF601100143	Corazón Inconforme	Coda	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	435647027	MXF601100165	MXF601100165	Si Te Tuviera Aquí	Voodoo Toys	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	3	0.087669	MXN	0
MX	435647033	MXF601100167	MXF601100167	Aún con Chava de Coda (feat. Chava)	Doo Mok	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	436250717	MXF601100403	MXF601100403	Nada Me Impedirá	Rodrigo Arizpe	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	4	0.116892	MXN	0
MX	436250727	MXF601100405	MXF601100405	Qué Difícil	Rodrigo Arizpe	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	5	0.146115	MXN	0
MX	436250731	MXF601100407	MXF601100407	Algo Me Dice	Rodrigo Arizpe	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	436902414	MXF601100414	MXF601100414	Parte del Show	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	57	1.665711	MXN	0
MX	436902414	MXF601100414	MXF601100414	Parte del Show	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	436902415	MXF601100415	MXF601100415	Gracias al Rock feat. Alex Lora	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	15	0.438345	MXN	0
MX	436902415	MXF601100415	MXF601100415	Gracias al Rock feat. Alex Lora	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	436902417	MXF601100416	MXF601100416	Hoy Me Retiro	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	1
MX	436902417	MXF601100416	MXF601100416	Hoy Me Retiro	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	129	3.769767	MXN	0
MX	436902418	MXF601100417	MXF601100417	Tu Tutú	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	21	0.613683	MXN	0
MX	436902420	MXF601100418	MXF601100418	Viejo Rabo Verde	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	7	0.204561	MXN	0
MX	436902421	MXF601100419	MXF601100419	Naturalez Muerta	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	14	0.409122	MXN	0
MX	436902422	MXF601100420	MXF601100420	Amor Canino	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	25	0.730575	MXN	0
MX	436902425	MXF601100421	MXF601100421	Buenos Tiempos	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	13	0.379899	MXN	0
MX	436902426	MXF601100422	MXF601100422	¿Será Que Ya Te Quiero?	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	436902426	MXF601100422	MXF601100422	¿Será Que Ya Te Quiero?	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	19	0.555237	MXN	0
MX	436902428	MXF601100423	MXF601100423	Maiposas De Un Día	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	11	0.321453	MXN	0
MX	436902428	MXF601100423	MXF601100423	Maiposas De Un Día	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	436902430	MXF601100424	MXF601100424	Talón de Aquiles	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	51	1.490373	MXN	0
MX	436902431	MXF601100425	MXF601100425	Latin Lover	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
MX	436902431	MXF601100425	MXF601100425	Latin Lover	Lazcano Malo	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	13	0.379899	MXN	0
MX	437384155	MXF601100314	MXF601100314	Llora Inquisición	Nostra Morte	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	437384158	MXF601100315	MXF601100315	No Escuches La Voz	Nostra Morte	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	437384168	MXF601100317	MXF601100317	Arcángel Seductor	Nostra Morte	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	4	0.116892	MXN	0
MX	437384218	MXF601100319	MXF601100319	Viaje al Centro del Infierno	Nostra Morte	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	2	0.058446	MXN	0
MX	437384224	MXF601100321	MXF601100321	Nostra Morte	Nostra Morte	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	437384226	MXF601100322	MXF601100322	Una Idea Tocó Mi Almohada	Nostra Morte	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	3	0.087669	MXN	0
MX	437384239	MXF601100324	MXF601100324	Necrótica	Nostra Morte	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	0
MX	437384243	MXF601100325	MXF601100325	Un Cuento Antes De Morir	Nostra Morte	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	9	0.263007	MXN	0
MX	448842164	MXF601100625	MXF601100625	Us7 (Origami Remix)	Los Músicos de José	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	7	0.204561	MXN	0
MX	448842164	MXF601100625	MXF601100625	Us7 (Origami Remix)	Los Músicos de José	1	0	Fonarte Latino SA de CV		Apple One Premier Monthly PAID	1	0.029223	MXN	1
